node,lat,lon,name,tags
1608092565,35.64334,139.55118,セブンイレブン調布染地２丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
1618953117,35.643509,139.541763,調布市花火大会,"['観光', '遊ぶ', '祭り', 'イベント', '観光', '遊ぶ', '花火']"
1618953320,35.645435,139.548004,調布よさこい,"['観光', '遊ぶ', '祭り', 'イベント']"
1618953424,35.646122,139.546387,下布田遺跡 郷土博物館分室,"['観光', '遊ぶ', '美術館', '博物館']"
1618953490,35.647194,139.546402,"すし銚子丸調布店, すし銚子丸調布店","['回転寿司', '飲食店', '回転寿司', '飲食店']"
1656988584,35.653275,139.542114,"いきなりステーキ調布店, いきなりステーキ調布店, とんぼ, とんぼ, インド・ネパール料理Ｒａｊａ調布店（ラージャ）, インド・ネパール料理Ｒａｊａ調布店（ラージャ）, ジンギスカン酒場ヤッホー!, ジンギスカン酒場ヤッホー!, タイペイズナインティワンギンザ（TaiPeiS91GINZA）, タイペイズナインティワンギンザ（TaiPeiS91GINZA）, ピント, ピント, 串カツ田中調布店, 串カツ田中調布店, 元氣七輪焼肉牛繁調布店（ギュウシゲ）, 元氣七輪焼肉牛繁調布店（ギュウシゲ）, 台北飯店（タイペイハンテン）, 台北飯店（タイペイハンテン）, 喜一（きいち）, 喜一（きいち）, 大衆スタンドモモちゃん, 大衆スタンドモモちゃん, 潤, 潤, 濃厚つけ麺尚輔, 濃厚つけ麺尚輔, 牛たん酒場舌心, 牛たん酒場舌心, 鉄板酒場三八, 鉄板酒場三八","['ステーキ', 'ハンバーグ', '飲食店', 'ステーキ', 'ハンバーグ', '飲食店', 'アジア・エスニック', '洋食', 'ヨーロッパ料理', '飲食店', 'アジア・エスニック', '洋食', 'ヨーロッパ料理', '飲食店', 'インド料理', 'ネパール料理', 'インドカレー', '飲食店', 'インド料理', 'ネパール料理', 'インドカレー', '飲食店', 'ジンギスカン', '居酒屋', '韓国料理', '飲食店', 'ジンギスカン', '居酒屋', '韓国料理', '飲食店', '創作料理', '居酒屋', '飲食店', '創作料理', '居酒屋', '飲食店', 'タイ料理', '弁当', '飲食店', 'タイ料理', '弁当', '飲食店', '居酒屋', '串揚げ', '飲食店', '居酒屋', '串揚げ', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '台湾料理', '飲食店', '台湾料理', '飲食店', '海鮮', '飲食店', '海鮮', '飲食店', 'ラーメン', '中華料理', '飲食店', 'ラーメン', '中華料理', '飲食店', '喫茶店', '飲食店', '喫茶店', '飲食店', 'ラーメン', 'つけ麺', '飲食店', 'ラーメン', 'つけ麺', '飲食店', '居酒屋', '牛タン', '肉バル', '飲食店', '居酒屋', '牛タン', '肉バル', '飲食店', '居酒屋', '鉄板焼き', 'お好み焼き', '飲食店', '居酒屋', '鉄板焼き', 'お好み焼き', '飲食店']"
1656988598,35.658154,139.540146,"鯉寿司調布店, 鯉寿司調布店","['寿司', '飲食店', '寿司', '飲食店']"
1656988648,35.660408,139.542145,サレジオ神学院,"['観光', '遊ぶ', '寺', '神社', '教会']"
1656988674,35.661102,139.540787,"ジャスミン亭富士見町店（ジャスミンテイ）, ジャスミン亭富士見町店（ジャスミンテイ）","['中華料理', '飲食店', '中華料理', '飲食店']"
1656997628,35.66084,139.54712,セブンイレブン調布ヶ丘３丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
1665566561,35.644299,139.537292,"カフェ大好き, カフェ大好き","['カフェ', 'カレー', 'ジェラート・アイスクリーム', '飲食店', 'カフェ', 'カレー', 'ジェラート・アイスクリーム', '飲食店']"
1665566567,35.644596,139.537598,"シウナススイーツ, シウナススイーツ, 田麦山（タムギヤマ）, 田麦山（タムギヤマ）","['ドーナツ', '飲食店', 'ドーナツ', '飲食店', 'そば', '飲食店', 'そば', '飲食店']"
1666548358,35.643852,139.538513,"フランダース, フランダース","['パン', 'ケーキ', '飲食店', 'パン', 'ケーキ', '飲食店']"
1678297683,35.646938,139.535858,調布市郷土博物館,"['観光', '遊ぶ', '美術館', '博物館']"
1678448402,35.647793,139.546341,"トラットリアティモ（TRATTORIATimo）, トラットリアティモ（TRATTORIATimo）","['イタリアン', '飲食店', 'イタリアン', '飲食店']"
1679079319,35.64481,139.53713,京王多摩川駅,['駅']
1679197537,35.674171,139.554886,"バスラーメン, バスラーメン","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
1685160191,35.637394,139.55455,"薪窯ピッツァ調布, 薪窯ピッツァ調布, 鶏白湯麺樹, 鶏白湯麺樹","['ピザ', 'カフェ', '飲食店', 'ピザ', 'カフェ', '飲食店', 'ラーメン', '飲食店', 'ラーメン', '飲食店']"
1714356038,35.655529,139.575607,"バーミヤン調布つつじヶ丘店, バーミヤン調布つつじヶ丘店","['ファミレス', '中華料理', '飲食店', 'ファミレス', '中華料理', '飲食店']"
1714357220,35.649925,139.582748,明照院 糟嶺神社,"['観光', '遊ぶ', '寺', '神社', '教会']"
1715696017,35.657196,139.565247,"更科支店（さらしなしてん）, 更科支店（さらしなしてん）","['そば', 'うどん', '食堂', '飲食店', 'そば', 'うどん', '食堂', '飲食店']"
1749420723,35.65179,139.54477,調布駅,['駅']
1749420750,35.649536,139.551849,"らむじゃむ, らむじゃむ, セブンイレブン調布布田駅前店, 布田駅","['肉料理', '飲食店', '肉料理', '飲食店', 'セブンイレブン', 'コンビニ', 'ATM', '駅']"
1749420755,35.649879,139.550507,"創作ダイニングやわらぎ, 創作ダイニングやわらぎ","['日本料理', '海鮮', '創作料理', '飲食店', '日本料理', '海鮮', '創作料理', '飲食店']"
1749420765,35.64894,139.54504,セブンイレブン調布布田4丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
1749420785,35.649475,139.551071,"バター&ミルク, バター&ミルク","['カフェ', 'パンケーキ', '飲食店', 'カフェ', 'パンケーキ', '飲食店']"
1754071152,35.657433,139.544327,電気通信大学,"['観光', '遊ぶ', '名所', '史跡']"
1754778577,35.662659,139.521042,"ナマステインドレストラン飛田給店, ナマステインドレストラン飛田給店","['インド料理', 'インドカレー', '飲食店', 'インド料理', 'インドカレー', '飲食店']"
1777103111,35.658779,139.528687,"スリバチらーめん大鉢亭（おおばちてい）, スリバチらーめん大鉢亭（おおばちてい）","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
1781366994,35.662872,139.58461,"カフェペルシェ（CafePerche）, カフェペルシェ（CafePerche）, モリバコーヒー仙川店（MORIVACOFFEE）, モリバコーヒー仙川店（MORIVACOFFEE）, 番兵（ばんべい）, 番兵（ばんべい）, 豚風仙川店（トンプウ）, 豚風仙川店（トンプウ）","['カフェ', 'バー', 'オーガニック', '飲食店', 'カフェ', 'バー', 'オーガニック', '飲食店', '喫茶店', 'パン', 'カフェ', '飲食店', '喫茶店', 'パン', 'カフェ', '飲食店', '串揚げ', 'おでん', '立ち飲み', '飲食店', '串揚げ', 'おでん', '立ち飲み', '飲食店', '焼肉', 'ホルモン', '居酒屋', '飲食店', '焼肉', 'ホルモン', '居酒屋', '飲食店']"
1787435467,35.648163,139.528336,"カフェレストラングリーンカフェ（カフェレストランGreenCafe）, カフェレストラングリーンカフェ（カフェレストランGreenCafe）, 東宝調布スポーツパーク","['カフェ', 'レストラン', '飲食店', 'カフェ', 'レストラン', '飲食店', '観光', '遊ぶ', 'テーマパーク', '観光', '遊ぶ', '公園', '植物園']"
1787435620,35.65247,139.52772,セブンイレブン調布上石原３丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
1787435697,35.653648,139.531128,"しゃぶしゃぶ温野菜西調布店（しゃぶしゃぶおんやさい）, しゃぶしゃぶ温野菜西調布店（しゃぶしゃぶおんやさい）","['しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店', 'しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店']"
1787436068,35.65686,139.52488,セブンイレブン調布飛田給２丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
1797775477,35.659264,139.521545,"いっぷく, いっぷく, 宝華飛田給店, 宝華飛田給店","['居酒屋', '食堂', '飲食店', '居酒屋', '食堂', '飲食店', '中華料理', '飲食店', '中華料理', '飲食店']"
1800865902,35.668087,139.545349,"玉喜, 玉喜","['そば', 'うどん', '飲食店', 'そば', 'うどん', '飲食店']"
1801192789,35.673523,139.545456,"park, park","['カフェ', 'ドーナツ', '飲食店', 'カフェ', 'ドーナツ', '飲食店']"
1852668260,35.65881,139.519196,ニキシマスポーツセンター,"['観光', '遊ぶ', 'ゴルフ場']"
1865276938,35.645012,139.556503,"ブーランジェリースノウチ（BoulangerieSunouchi【旧店名】パントレシェル）, ブーランジェリースノウチ（BoulangerieSunouchi【旧店名】パントレシェル）","['パン', '飲食店', 'パン', '飲食店']"
1871987925,35.650234,139.557144,"熊王ラーメン（くまおうらーめん）, 熊王ラーメン（くまおうらーめん）","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
1871987968,35.650658,139.558014,"ガスト国領駅前店, ガスト国領駅前店, モスバーガー国領駅前店（MOSBURGER）, モスバーガー国領駅前店（MOSBURGER）, 栄福記, 栄福記, 鯛幸房, 鯛幸房","['ファミレス', '飲食店', 'ファミレス', '飲食店', 'ハンバーガー', '飲食店', 'ハンバーガー', '飲食店', 'ラーメン', '担々麺', '中華料理', '飲食店', 'ラーメン', '担々麺', '中華料理', '飲食店', 'たい焼き・大判焼き', '飲食店', 'たい焼き・大判焼き', '飲食店']"
1872456695,35.653545,139.532471,"博多とんこつらーめんひゅうが, 博多とんこつらーめんひゅうが","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
1872456761,35.661476,139.550323,虎狛神社,"['観光', '遊ぶ', '寺', '神社', '教会']"
1872456768,35.664143,139.549347,深大寺城跡,"['観光', '遊ぶ', '名所', '史跡']"
1915345234,35.649529,139.551376,"うどん佐糖, うどん佐糖","['うどん', 'そば', '天ぷら', '飲食店', 'うどん', 'そば', '天ぷら', '飲食店']"
1956599252,35.665123,139.587463,"焼肉きんぐ　仙川店, 焼肉きんぐ　仙川店","['焼肉', 'ホルモン', '韓国料理', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店']"
2078704073,35.662254,139.535446,"レイリオン（Leirion）, レイリオン（Leirion）","['ケーキ', '洋菓子', '飲食店', 'ケーキ', '洋菓子', '飲食店']"
2208314070,35.65147,139.541443,"くすのきホール, パラス（Pallas）, パラス（Pallas）, 調布市商工まつり, 調布映画祭","['観光', '遊ぶ', '名所', '史跡', 'カフェ', 'バー', '飲食店', 'カフェ', 'バー', '飲食店', '観光', '遊ぶ', '祭り', 'イベント', '観光', '遊ぶ', '祭り', 'イベント']"
2215722586,35.660683,139.584641,"OH！膳屋（おぜんや）, OH！膳屋（おぜんや）, ドトールコーヒーショップ京王仙川店, ドトールコーヒーショップ京王仙川店, ドーナツ工房　レポロ, ドーナツ工房　レポロ, モココクレープ（mococoCREPE）, モココクレープ（mococoCREPE）, 中国菜館福寿（フクジュ）, 中国菜館福寿（フクジュ）, 幡乃屋, 幡乃屋, 横浜家系ラーメン龍神家, 横浜家系ラーメン龍神家, 酒亭中華いこい, 酒亭中華いこい, 餡の輪（アンノワ）, 餡の輪（アンノワ）","['居酒屋', '創作料理', '飲食店', '居酒屋', '創作料理', '飲食店', 'カフェ', 'パン', '飲食店', 'カフェ', 'パン', '飲食店', 'ドーナツ', '洋菓子', 'カフェ', '飲食店', 'ドーナツ', '洋菓子', 'カフェ', '飲食店', 'クレープ・ガレット', '飲食店', 'クレープ・ガレット', '飲食店', '中華料理', '飲食店', '中華料理', '飲食店', 'そば', 'うどん', '飲食店', 'そば', 'うどん', '飲食店', 'ラーメン', '飲食店', 'ラーメン', '飲食店', '中華料理', '居酒屋', '飲食店', '中華料理', '居酒屋', '飲食店', '和菓子', '飲食店', '和菓子', '飲食店']"
2257249443,35.660362,139.573868,金龍寺,"['観光', '遊ぶ', '寺', '神社', '教会']"
2258149347,35.657276,139.575394,"ブーランジェリークープ（BoulangerieCoupe）, ブーランジェリークープ（BoulangerieCoupe）","['パン', 'サンドイッチ', '飲食店', 'パン', 'サンドイッチ', '飲食店']"
2261369652,35.658527,139.573883,"札幌味噌麺優（ユウ）, 札幌味噌麺優（ユウ）","['ラーメン', '飲食店', 'ラーメン', '飲食店']"
2261369665,35.65901,139.57422,セブンイレブンつつじヶ丘店,"['セブンイレブン', 'コンビニ', 'ATM']"
2261439384,35.668961,139.544205,"ステーキガスト深大寺店, ステーキガスト深大寺店","['ファミレス', 'ステーキ', 'ハンバーグ', '飲食店', 'ファミレス', 'ステーキ', 'ハンバーグ', '飲食店']"
2261439438,35.671127,139.544846,"松の木, 松の木","['そば', '飲食店', 'そば', '飲食店']"
2500431455,35.657139,139.538742,"カフェルプティボヌール（CafeLePetitBonheur）, カフェルプティボヌール（CafeLePetitBonheur）","['カフェ', '飲食店', 'カフェ', '飲食店']"
2500431463,35.64797,139.53523,セブンイレブン調布下石原３丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
2500431467,35.64862,139.55517,セブンイレブン調布国領町５丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
2500459453,35.654095,139.537292,鬼太郎ひろば,"['観光', '遊ぶ', '公園', '植物園']"
2503421278,35.655949,139.52774,"Den（デン）, Den（デン）, 江川亭調布店（えがわてい）, 江川亭調布店（えがわてい）","['カフェ', '飲食店', 'カフェ', '飲食店', 'ラーメン', '油そば・まぜそば', '飲食店', 'ラーメン', '油そば・まぜそば', '飲食店']"
2503421287,35.652252,139.52742,"石臼挽き蕎麦大むら, 石臼挽き蕎麦大むら","['そば', 'うどん', '食堂', '飲食店', 'そば', 'うどん', '食堂', '飲食店']"
2503491074,35.653782,139.547256,"海鮮Bar楠（カイセンバークスノキ）, 海鮮Bar楠（カイセンバークスノキ）, 牛たん処い志井本店（ぎゅうたんどころいしい）, 牛たん処い志井本店（ぎゅうたんどころいしい）","['海鮮', '寿司', 'おでん', '飲食店', '海鮮', '寿司', 'おでん', '飲食店', '牛タン', '居酒屋', '飲食店', '牛タン', '居酒屋', '飲食店']"
2503491112,35.659046,139.551651,"花みずき（手づくりレストラン）, 花みずき（手づくりレストラン）","['ハンバーグ', '洋食', 'ピザ', '飲食店', 'ハンバーグ', '洋食', 'ピザ', '飲食店']"
2503491156,35.65065,139.55087,セブンイレブン調布布田２丁目店,"['セブンイレブン', 'コンビニ', 'ATM']"
2503491185,35.653118,139.545898,"ウノセッテ調布店（17-unosette-）, ウノセッテ調布店（17-unosette-）, 出雲そばやくも（やくも）, 出雲そばやくも（やくも）, 天神通り, 相撲めし皇風ノ店（キミカゼノミセ）, 相撲めし皇風ノ店（キミカゼノミセ）, 調布牡蠣basara（【旧店名】和酒厨房ばさら）, 調布牡蠣basara（【旧店名】和酒厨房ばさら）, 魚菜さくらざわ, 魚菜さくらざわ","['イタリアン', 'パスタ', '居酒屋', '飲食店', 'イタリアン', 'パスタ', '居酒屋', '飲食店', 'そば', '飲食店', 'そば', '飲食店', '観光', '遊ぶ', '名所', '史跡', 'ショッピング', '市場', '商店街', 'ちゃんこ鍋', '居酒屋', '焼き鳥', '飲食店', 'ちゃんこ鍋', '居酒屋', '焼き鳥', '飲食店', 'かき', '海鮮', '居酒屋', '飲食店', 'かき', '海鮮', '居酒屋', '飲食店', '海鮮', '創作料理', '日本料理', '飲食店', '海鮮', '創作料理', '日本料理', '飲食店']"
2503491199,35.654186,139.547302,"おいものおうち, おいものおうち, ピアン, ピアン","['焼き芋・大学芋', 'カフェ', '飲食店', '焼き芋・大学芋', 'カフェ', '飲食店', 'パン', '飲食店', 'パン', '飲食店']"
2503491232,35.65432,139.546265,"クッキングハウス, クッキングハウス","['オーガニック', 'カフェ', '飲食店', 'オーガニック', 'カフェ', '飲食店']"
2503495190,35.65855,139.538025,"中華料理八幡, 中華料理八幡","['中華料理', '飲食店', '中華料理', '飲食店']"
2503518535,35.654072,139.529999,"料理うまいBARCOCOCORO（コココロ）, 料理うまいBARCOCOCORO（コココロ）","['ダイニングバー', 'バー', '創作料理', '飲食店', 'ダイニングバー', 'バー', '創作料理', '飲食店']"
2511023221,35.675404,139.546249,"マルタ（Maruta）, マルタ（Maruta）","['ヨーロッパ料理', '飲食店', 'ヨーロッパ料理', '飲食店']"
2511048040,35.66636,139.56115,セブンイレブン晃華学園前店,"['セブンイレブン', 'コンビニ', 'ATM']"
2551992045,35.660221,139.58786,"やきとり処い志井仙川店, やきとり処い志井仙川店, レネット, レネット","['居酒屋', '焼き鳥', '飲食店', '居酒屋', '焼き鳥', '飲食店', 'ケーキ', '飲食店', 'ケーキ', '飲食店']"
2551992729,35.661591,139.584534,"KOREANKITCEN韓風房, KOREANKITCEN韓風房, きちんと料理工房仙川店, きちんと料理工房仙川店, すき家仙川店, すき家仙川店, せい家仙川店, せい家仙川店, とんかつ仙川（とんかつ・せんかわ）, とんかつ仙川（とんかつ・せんかわ）, ぱんぷきん, ぱんぷきん, スイーツモード仙川店（SweetsMode）, スイーツモード仙川店（SweetsMode）, スワガット仙川店, スワガット仙川店, トラットリアオルソ（TRATTORIAORSO）, トラットリアオルソ（TRATTORIAORSO）, ヴィエンタイ, ヴィエンタイ, 中華食堂一番館仙川店, 中華食堂一番館仙川店, 仙川食堂ジョージ, 仙川食堂ジョージ, 松屋仙川店, 松屋仙川店, 焼肉仙珠（センジュ）, 焼肉仙珠（センジュ）, 焼鶏真（SHIN）, 焼鶏真（SHIN）, 目黒伊勢武, 目黒伊勢武","['韓国料理', '焼肉', '居酒屋', '飲食店', '韓国料理', '焼肉', '居酒屋', '飲食店', '居酒屋', '沖縄料理', '飲食店', '居酒屋', '沖縄料理', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', 'ラーメン', '飲食店', 'ラーメン', '飲食店', 'とんかつ', '飲食店', 'とんかつ', '飲食店', '洋食', 'オムライス', '飲食店', '洋食', 'オムライス', '飲食店', 'スイーツ', '飲食店', 'スイーツ', '飲食店', 'インド料理', '飲食店', 'インド料理', '飲食店', 'パスタ', 'ダイニングバー', 'イタリアン', '飲食店', 'パスタ', 'ダイニングバー', 'イタリアン', '飲食店', 'タイ料理', 'カレー', '飲食店', 'タイ料理', 'カレー', '飲食店', '中華料理', '飲食店', '中華料理', '飲食店', 'アメリカ料理', 'ヨーロッパ料理', 'イタリアン', '飲食店', 'アメリカ料理', 'ヨーロッパ料理', 'イタリアン', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '焼肉', 'ホルモン', '韓国料理', '飲食店', '焼き鳥', '鳥料理', '飲食店', '焼き鳥', '鳥料理', '飲食店', '寿司', '飲食店', '寿司', '飲食店']"
2551993256,35.662617,139.583923,"かに道楽調布仙川店, かに道楽調布仙川店, 八丈島・銭洲・奄美大島仙川釣よし, 八丈島・銭洲・奄美大島仙川釣よし, 掌庵蕎麦石はら, 掌庵蕎麦石はら, 鳥貴族仙川店, 鳥貴族仙川店, 麺処かず屋, 麺処かず屋","['かに', '日本料理', '海鮮', '飲食店', 'かに', '日本料理', '海鮮', '飲食店', '海鮮', '居酒屋', '揚げ物', '飲食店', '海鮮', '居酒屋', '揚げ物', '飲食店', 'そば', '天ぷら', '居酒屋', '飲食店', 'そば', '天ぷら', '居酒屋', '飲食店', '焼き鳥', '鳥料理', '居酒屋', '飲食店', '焼き鳥', '鳥料理', '居酒屋', '飲食店', 'ラーメン', 'つけ麺', '飲食店', 'ラーメン', 'つけ麺', '飲食店']"
2553623211,35.680248,139.558182,調布航空宇宙センター,"['観光', '遊ぶ', '美術館', '博物館']"
2592345866,35.652275,139.545364,"さかなや道場調布東口店, さかなや道場調布東口店, つけめんTETSU調布店（ツケメンテツ）, つけめんTETSU調布店（ツケメンテツ）, 珈琲館調布店, 珈琲館調布店, 肉汁餃子のダンダダン調布総本店, 肉汁餃子のダンダダン調布総本店, 行きたくなる酒場浜ちゃん調布店, 行きたくなる酒場浜ちゃん調布店, 調布っ子ダイニングペコリ, 調布っ子ダイニングペコリ, 鉄板バルAKICHI（アキチ）, 鉄板バルAKICHI（アキチ）","['海鮮', 'かに', '飲食店', '海鮮', 'かに', '飲食店', 'つけ麺', '飲食店', 'つけ麺', '飲食店', '喫茶店', '飲食店', '喫茶店', '飲食店', '餃子', '居酒屋', '弁当', '飲食店', '餃子', '居酒屋', '弁当', '飲食店', '居酒屋', '飲食店', '居酒屋', '飲食店', 'ダイニングバー', '居酒屋', 'イタリアン', '飲食店', 'ダイニングバー', '居酒屋', 'イタリアン', '飲食店', '鉄板焼き', '居酒屋', 'ステーキ', '飲食店', '鉄板焼き', '居酒屋', 'ステーキ', '飲食店']"
2592345867,35.65189,139.545929,"たけちゃんにぼしらーめん, たけちゃんにぼしらーめん, サンマロー, サンマロー, ダイニングレストラン楠カンフォーラ, ダイニングレストラン楠カンフォーラ, 大衆居酒屋もんじゃ酒場だしや調布店（【旧店名】大衆居酒屋もんじゃ酒場）, 大衆居酒屋もんじゃ酒場だしや調布店（【旧店名】大衆居酒屋もんじゃ酒場）, 鳥貴族調布東口店, 鳥貴族調布東口店","['ラーメン', 'つけ麺', '油そば・まぜそば', '飲食店', 'ラーメン', 'つけ麺', '油そば・まぜそば', '飲食店', '喫茶店', 'カフェ', 'ケーキ', '飲食店', '喫茶店', 'カフェ', 'ケーキ', '飲食店', '海鮮', 'しゃぶしゃぶ', 'うどん', '飲食店', '海鮮', 'しゃぶしゃぶ', 'うどん', '飲食店', '居酒屋', 'もんじゃ焼き', 'お好み焼き', '飲食店', '居酒屋', 'もんじゃ焼き', 'お好み焼き', '飲食店', '焼き鳥', '鳥料理', '居酒屋', '飲食店', '焼き鳥', '鳥料理', '居酒屋', '飲食店']"
2592927934,35.653069,139.531784,"ぱてぃすりーど・あん, ぱてぃすりーど・あん, 淡路島バーガー調布店, 淡路島バーガー調布店","['ケーキ', 'チョコレート', '飲食店', 'ケーキ', 'チョコレート', '飲食店', 'ハンバーガー', '飲食店', 'ハンバーガー', '飲食店']"
2639231596,35.655136,139.528259,"カリーナキッチン, カリーナキッチン, ツタヤ（TSUTAYA）, ツタヤ（TSUTAYA）, 激辛ホルモンうたげ, 激辛ホルモンうたげ","['インドカレー', '飲食店', 'インドカレー', '飲食店', '創作料理', 'イタリアン', '飲食店', '創作料理', 'イタリアン', '飲食店', '居酒屋', 'ホルモン', '飲食店', '居酒屋', 'ホルモン', '飲食店']"
2639252463,35.644192,139.536987,"SHIEN2（シエンツーツー）, SHIEN2（シエンツーツー）","['パスタ', '洋食', '飲食店', 'パスタ', '洋食', '飲食店']"
2641854645,35.681835,139.524429,"パークス野川（【旧店名】野川公園売店）, パークス野川（【旧店名】野川公園売店）, 撥雲館, 近藤勇生家跡","['レストラン', 'おにぎり', '焼きそば', '飲食店', 'レストラン', 'おにぎり', '焼きそば', '飲食店', '観光', '遊ぶ', '名所', '史跡', '観光', '遊ぶ', '名所', '史跡']"
2643006183,35.651031,139.54744,"オーキッドキッチン（OrchidKitchen）, オーキッドキッチン（OrchidKitchen）, ティオ・ダンジョウ, ティオ・ダンジョウ, 二代目うおたまよだれ屋本家調布, 二代目うおたまよだれ屋本家調布, 土と青, 土と青","['タイ料理', 'カレー', '飲食店', 'タイ料理', 'カレー', '飲食店', 'スペイン料理', 'レストラン', 'ワインバー', '飲食店', 'スペイン料理', 'レストラン', 'ワインバー', '飲食店', '居酒屋', '海鮮', '飲食店', '居酒屋', '海鮮', '飲食店', '居酒屋', '海鮮', '日本料理', '飲食店', '居酒屋', '海鮮', '日本料理', '飲食店']"
2643378432,35.654064,139.542877,"CoCo壱番屋京王調布駅北口店（ココイチバンヤ）, CoCo壱番屋京王調布駅北口店（ココイチバンヤ）","['カレー', '飲食店', 'カレー', '飲食店']"
2643378456,35.652508,139.544739,"ぽくぽく, ぽくぽく, 夕焼け飯店（ゆうやけはんてん）, 夕焼け飯店（ゆうやけはんてん）, 松屋調布駅前店, 松屋調布駅前店, 松軒中華食堂調布店, 松軒中華食堂調布店","['居酒屋', '串揚げ', '海鮮', '飲食店', '居酒屋', '串揚げ', '海鮮', '飲食店', '居酒屋', '創作料理', '飲食店', '居酒屋', '創作料理', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', '牛丼', 'カレー', '食堂', '飲食店', '中華料理', '食堂', '飲食店', '中華料理', '食堂', '飲食店']"
2643378461,35.654888,139.5401,"ベーカリー＆カフェ　ふぁんふぁーれ（Fanfare）, ベーカリー＆カフェ　ふぁんふぁーれ（Fanfare）","['パン', 'カフェ', '飲食店', 'パン', 'カフェ', '飲食店']"
2651415261,35.667545,139.552826,青渭神社,"['観光', '遊ぶ', '寺', '神社', '教会']"
2664447003,35.667267,139.550781,"あめや, あめや, 深大寺, 深大寺 そばまつり, 深大寺 薪能, 深大寺だるま市","['甘味処', '和菓子', 'パン', '飲食店', '甘味処', '和菓子', 'パン', '飲食店', '観光', '遊ぶ', '寺', '神社', '教会', '観光', '遊ぶ', '祭り', 'イベント', '観光', '遊ぶ', '寺', '神社', '教会', '観光', '遊ぶ', '祭り', 'イベント', '観光', '遊ぶ', '祭り', 'イベント', '観光', '遊ぶ', '寺', '神社', '教会']"
2706234649,35.663769,139.584106,"こうじ家たらぎ, こうじ家たらぎ, サイフォニーコーヒー（siphonycoffee）, サイフォニーコーヒー（siphonycoffee）","['居酒屋', '日本料理', 'カフェ', '飲食店', '居酒屋', '日本料理', 'カフェ', '飲食店', '喫茶店', 'パン', '洋菓子', '飲食店', '喫茶店', 'パン', '洋菓子', '飲食店']"
3145387090,35.6502,139.567734,"そば処田ぶち, そば処田ぶち","['そば', 'うどん', '飲食店', 'そば', 'うどん', '飲食店']"
3145407827,35.656006,139.566391,"すき家甲州街道柴崎店, すき家甲州街道柴崎店","['牛丼', '飲食店', '牛丼', '飲食店']"
3145408040,35.656261,139.566544,"とんかつ竹一, とんかつ竹一","['とんかつ', '食堂', '飲食店', 'とんかつ', '食堂', '飲食店']"
3145502583,35.646084,139.553894,"スエヒロ館調布国領店, スエヒロ館調布国領店","['ハンバーグ', 'ステーキ', '飲食店', 'ハンバーグ', 'ステーキ', '飲食店']"
3145633525,35.644505,139.544022,古天神公園,"['観光', '遊ぶ', '公園', '植物園']"
3146710836,35.655125,139.548019,"AGNI調布店（アグニ）, AGNI調布店（アグニ）, トラットリアコンチェルボーノ（TrattoriaConcerbuono）, トラットリアコンチェルボーノ（TrattoriaConcerbuono）, 魚と酒菜猿側（サカナトサカナエンガワ）, 魚と酒菜猿側（サカナトサカナエンガワ）","['インドカレー', 'インド料理', '飲食店', 'インドカレー', 'インド料理', '飲食店', 'イタリアン', 'パスタ', 'ピザ', '飲食店', 'イタリアン', 'パスタ', 'ピザ', '飲食店', '居酒屋', '海鮮', '日本料理', '飲食店', '居酒屋', '海鮮', '日本料理', '飲食店']"
3146848597,35.653137,139.547409,"いづみ, いづみ, 調布大衆食堂Wパンチ, 調布大衆食堂Wパンチ","['カフェ', '飲食店', 'カフェ', '飲食店', '居酒屋', '飲食店', '居酒屋', '飲食店']"
3148508677,35.654198,139.573532,"手紙舎, 手紙舎","['カフェ', '飲食店', 'カフェ', '飲食店']"
